"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"ap-label-nl"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"connector"	""	"heeftVerblijfplaats"	"{AC1EE4C3-C1B5-45ab-B391-2FB791BD298F}"	""	"Inwonerschap"	"{209F20DE-5E97-4a4c-8DC6-040983BEEFA0}"	"Verblijfplaats"	"Heeft Verblijfplaats"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"heeftVerblijfplaats"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/persoon#Inwonerschap"	"http://data.vlaanderen.be/ns/persoon#Verblijfplaats"	""	""	""
"connector"	""	"heeftNationaliteit"	"{ADF2DCE0-1C94-44cc-8D5F-432970EAD214}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Nationaliteit"	"Heeft Nationaliteit"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"heeftNationaliteit"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Nationaliteit"	""	""	""
"connector"	""	"isHoofdVan"	"{9E76F728-6F01-44b1-9C01-D457B629759D}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Gezin"	"is hoofd van"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"isHoofdVan"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Gezin"	"http://data.vlaanderen.be/ns/persoon#isLidVan, http://www.w3.org/ns/org#headOf"	""	""
"connector"	""	"heeftBurgerlijkeStaat"	"{264C9F10-847F-419e-AC9D-CEE267A373D7}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"BurgerlijkeStaat"	"heeft burgerlijke staat"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"heeftBurgerlijkeStaat"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#BurgerlijkeStaat"	""	""	""
"connector"	""	"heeftrelatieMet"	"{5C7F5D34-7D6B-4069-928A-CE4AE6DBB202}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"PersoonsRelatie"	"heeft persoonsrelatie"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"heeftPersoonsrelatie"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#PersoonsRelatie"	""	""	""
"connector"	""	"heeftrelatieMet"	"{5C7F5D34-7D6B-4069-928A-CE4AE6DBB202}"	""	"PersoonsRelatie"	"{F413D2B8-FBD7-4737-81D7-D2966FA62DB1}"	"Persoon"	"is relatie met"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"isRelatieMet"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/persoon#PersoonsRelatie"	"http://www.w3.org/ns/person#Person"	""	""	""
"attribute"	"OSLO-Persoon"	"datum"	"{14ACE170-8BF4-447e-8556-C017271C5623}"	""	"Persoonsgebeurtenis"	"{3AC2802D-7695-4c25-8987-D6A944F5D0D1}"	"GetypeerdeString"	"datum"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"datum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/persoon#Persoonsgebeurtenis"	"http://www.w3.org/2000/01/rdf-schema#Literal"	"http://purl.org/vocab/bio/0.1/date"	"1"	"1"
"attribute"	"OSLO-Persoon"	"plaats"	"{DA75B0B2-80AE-4754-B060-83A91EB88BC2}"	""	"Persoonsgebeurtenis"	"{3AC2802D-7695-4c25-8987-D6A944F5D0D1}"	"GeografischeNaam"	"plaats"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"plaats"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/persoon#Persoonsgebeurtenis"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#langString"	"http://purl.org/vocab/bio/0.1/place"	"1"	"1"
"attribute"	"OSLO-Organisatie"	"activiteit"	"{657020FD-AAA2-4b59-AC4C-D3875A117C97}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	"OrganisatieActiviteit"	"organisatieactiviteit"	"Type activiteit die door de Organisatie wordt uitgeoefend."	"Specialisatie van classificatie (naast type & status)."	""	""	"true"	"http://www.w3.org/ns/regorg#"	"orgActivity"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/org#Organization"	"http://data.vlaanderen.be/ns/organisatie#OrganisatieActiviteit"	""	"0"	"1"
"attribute"	"OSLO-Organisatie"	"alternatieveNaam"	"{5031BB62-C19F-4cc4-BF8D-8D726087AF91}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	"String"	"alternatieve label"	"Andere naam waaronder de organisatie bekend is."	"Bv commerciële naam, informele naam"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"altLabel"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/ns/org#Organization"	"http://www.w3.org/2000/01/rdf-schema#Literal"	""	"0"	"*"
"attribute"	"OSLO-Organisatie"	"beschrijving"	"{48C89218-BFE2-4128-8BB6-59DAE72B935D}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	"String"	"beschrijving"	"Beschrijving van de Publieke Organisatie."	""	""	""	"true"	"http://purl.org/dc/terms/"	"description"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/ns/org#Organization"	"http://www.w3.org/2000/01/rdf-schema#Literal"	""	"1"	"1"
"attribute"	"OSLO-Organisatie"	"classificatie"	"{9F201CE4-C65F-497a-9D25-6A4B7B585B5F}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	"OrganisatieClassificatie"	"classificatie"	"Rangschikking van de Organisatie in een classificatiesysteem."	""	""	""	"true"	"http://www.w3.org/ns/org#"	"classification"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/org#Organization"	"http://data.vlaanderen.be/ns/organisatie#OrganisatieClassificatie"	""	"0"	"1"
"attribute"	"OSLO-Organisatie"	"doel"	"{CFEC4263-7639-482b-A56B-2C165DE78806}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	""	"doel"	"Bestaanreden vd Organisatie."	""	""	""	"true"	"http://www.w3.org/ns/org#"	"purpose"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://www.w3.org/ns/org#Organization"	""	""	"0"	"*"
"attribute"	"OSLO-Organisatie"	"homepage"	"{5E8B2A2C-2144-4f45-A60B-924A448151D9}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	"String"	"Homepage"	"Adres vd homepage van de website vd Publieke Organisatie."	""	""	""	"true"	"http://xmlns.com/foaf/0.1/"	"homepage"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/ns/org#Organization"	"http://www.w3.org/2000/01/rdf-schema#Literal"	""	"0"	"1"
"attribute"	"OSLO-Organisatie"	"isTeBereikenOp"	"{76691C1F-4DAE-40e3-A30D-081135F96319}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	"ContactInfo"	"contactpunt"	"Informatie zoals email, telefoon die toelaat de Organisatie te contacteren.
"	""	""	"is te bereiken op"	"true"	"http://schema.org/"	"contactPoint"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/org#Organization"	"https://schema.org/ContactPoint"	""	"0"	"1"
"attribute"	"OSLO-Organisatie"	"logo"	"{A4078367-7D62-4cf3-AA8E-C03AC5F09F71}"	""	"Organisatie"	"{83A8ED98-9ADB-4d72-A181-D2D1D140AF82}"	""	"logo"	"Verwijzing naar het logo vd Publieke Organisatie."	""	""	""	"true"	"http://schema.org/"	"logo"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://www.w3.org/ns/org#Organization"	""	""	"0"	"1"
