"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"External"	"Rechtsgrond"	"{FB821B56-20B4-47ed-9CEC-18B0B7D2EF86}"	""	""	""	""	"Rechtsgrond"	"Een legaal concept dat los staat van een bepaalde vorm (het achterliggende idee)."	"Een rechtsgrond kan zowel een geheel (bvb: wet, besluit) voorstellen als een onderdeel eruit (bvb: artikel)."	""	"true"	"http://data.europa.eu/eli/ontology#"	"LegalResource"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"Besluit"	"Rechtsgrond (Besluit)"	"{B5A2BF75-002A-4fb0-94FA-6EC9B7D5A398}"	"Rechtsgrond"	""	""	""	"Rechtsgrond (Besluit)"	"Het legale concept van een besluit dat los staat van een bepaalde vorm (het achterliggende idee)."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"LegalResource"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.europa.eu/eli/ontology#LegalResource"	""	""
"CLASS"	"Besluit"	"Bestuursorgaan"	"{9414C7EF-A084-4d7f-B622-670DB20AF2E9}"	""	""	""	""	"Bestuursorgaan"	"Een formeel orgaan van een rechtspersoon dat bevoegd is om rechtshandelingen te stellen."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"Bestuursorgaan"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#Organization"	""	""
"CLASS"	"Mandaat"	"Mandataris"	"{A14BEC8F-6274-46d4-BF89-C45B752F8858}"	"Agent"	""	""	""	"Mandataris"	"Een persoon in zijn rol als houder van een mandaat."	""	""	"true"	"http://data.vlaanderen.be/ns/mandaat#"	"Mandataris"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://xmlns.com/foaf/0.1/Agent"	""	""
"CLASS"	"External"	"Agent"	"{4F409161-938F-4d53-8606-E3D2043F8002}"	""	""	""	""	"Agent"	"Een ding dat handelingen uitvoert of de mogelijkheid daartoe heeft. Voorbeelden: een persoon, een organisatie..."	""	""	"true"	"http://xmlns.com/foaf/0.1/"	"Agent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"External"	"Rechtsgrond Onderdeel"	"{F6970DE8-4659-4027-A0A7-F920A8D3485B}"	"Rechtsgrond"	""	""	""	"Rechtsgrond Onderdeel"	"Het legale concept van een artikel dat los staat van een bepaalde vorm (het achterliggende idee)."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"LegalResourceSubdivision"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.europa.eu/eli/ontology#LegalResource"	""	""
"CLASS"	"Besluit"	"Bestuurseenheid"	"{212F26D9-2BD1-46e1-A1DB-40EA5638F451}"	""	""	""	""	"Bestuurseenheid"	"Publieke, bestuurlijke organisatie verbonden aan een territoriaal omschreven gebied met bepaalde verantwoordelijkheden waarbinnen het bestuurshandelingen kan stellen."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"Bestuurseenheid"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.europa.eu/m8g/PublicOrganisation"	""	""
"connector"	""	"bestuurt"	"{547AED59-F944-4485-B6F2-DCB74E5FAC7E}"	""	"Bestuursorgaan"	"{9414C7EF-A084-4d7f-B622-670DB20AF2E9}"	"Bestuurseenheid"	"bestuurt"	"De bestuurseenheid die door het orgaan bestuurd wordt."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"bestuurt"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Bestuursorgaan"	"http://data.vlaanderen.be/ns/besluit#Bestuurseenheid"	""	"1"	"1"
"connector"	""	"heeft ontwerpbesluit"	"{AD90750E-1422-453d-A321-870EC84D5B0E}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"Document"	"heeft ontwerpbesluit"	"Een (mogelijks nog aan te vullen of aan te passen) ontwerp voor het besluit dat uit dit agendapunt zou voortkomen."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"heeftOntwerpbesluit"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Agendapunt"	"http://xmlns.com/foaf/0.1/Document"	""	"0"	"*"
"connector"	""	"gebeurt na"	"{99FCAFFC-6991-4683-825E-5B6BE02C3C4D}"	""	"Behandeling van Agendapunt"	"{EDC25370-7821-4363-A69F-0BF2FE4066C5}"	"Behandeling van Agendapunt"	"gebeurt na"	"Verwijzing naar het voorgaand behandeld agendapunt binnen dezelfde zitting. Laat toe om de volgorde van de behandelingen op te bouwen."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"gebeurtNa"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt"	"http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt"	"http://purl.org/dc/terms/relation"	"0"	"1"
